municipio,año,periodo,semana,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable
SOLEDAD,2020,2,8,18,0.5,0.16666666666666666,0.05555555555555555,0.0,0.2777777777777778,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778
SOLEDAD,2020,3,9,18,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.3888888888888889,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
SOLEDAD,2020,3,10,7,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143
SOLEDAD,2020,3,11,10,0.1,0.5,0.0,0.0,0.3,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.2,0.9,0.1,0.5,0.5,0.0,1.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8
SOLEDAD,2020,3,12,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,4,13,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
SOLEDAD,2020,4,14,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SOLEDAD,2020,4,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,4,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,5,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,5,18,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,5,19,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,6,21,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,6,22,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2020,6,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,6,24,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,7,25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SOLEDAD,2020,7,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SOLEDAD,2020,7,28,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,8,29,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,8,30,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,9,34,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2020,9,35,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,9,36,4,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,10,37,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SOLEDAD,2020,10,38,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,10,39,5,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.4,0.6,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,10,40,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,11,41,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,11,42,4,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.75,0.25,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75
SOLEDAD,2020,11,43,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,11,44,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,12,45,4,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
SOLEDAD,2020,12,46,9,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778
SOLEDAD,2020,12,47,2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
SOLEDAD,2020,12,48,5,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.2,0.8,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6
SOLEDAD,2020,13,49,5,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.8,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6
SOLEDAD,2020,13,50,13,0.46153846153846156,0.3076923076923077,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,1.0,0.0,0.23076923076923078,0.7692307692307693,0.0,1.0,0.6153846153846154,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.0,0.6153846153846154
SOLEDAD,2020,13,51,9,0.0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,13,52,6,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2020,14,53,10,0.5,0.0,0.2,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.5,0.5,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9
SOLEDAD,2021,1,1,7,0.0,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
SOLEDAD,2021,1,2,7,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.42857142857142855,0.5714285714285714,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,1,3,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
SOLEDAD,2021,1,4,5,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.2,0.8,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.6
SOLEDAD,2021,2,5,8,0.375,0.25,0.0,0.0,0.25,0.0,0.125,0.5,0.0,0.125,0.0,0.125,0.25,1.0,0.0,0.5,0.5,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.875
SOLEDAD,2021,2,6,6,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,2,7,5,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.4,0.6,0.0,1.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8
SOLEDAD,2021,2,8,7,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571
SOLEDAD,2021,3,9,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2021,3,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,3,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,3,12,5,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.6,0.4,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.4
SOLEDAD,2021,4,13,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
SOLEDAD,2021,4,14,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
SOLEDAD,2021,4,16,3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,5,18,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2021,5,20,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
SOLEDAD,2021,6,21,4,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.5,0.5,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75
SOLEDAD,2021,6,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,6,23,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2021,6,24,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,7,25,6,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SOLEDAD,2021,7,26,5,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.2,0.8,0.0,1.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8
SOLEDAD,2021,7,27,6,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
SOLEDAD,2021,7,28,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
SOLEDAD,2021,8,29,4,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25,0.75,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
SOLEDAD,2021,8,30,10,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.7,0.8,0.2,0.1,0.9,0.0,1.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.4
SOLEDAD,2021,8,31,9,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.0,0.8888888888888888
SOLEDAD,2021,8,32,11,0.45454545454545453,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.6363636363636364,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,1.0,0.0,0.18181818181818182,0.8181818181818182,0.0,1.0,0.5454545454545454,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8181818181818182
SOLEDAD,2021,9,33,13,0.6923076923076923,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.9230769230769231,0.07692307692307693,0.15384615384615385,0.8461538461538461,0.0,1.0,0.6153846153846154,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231
SOLEDAD,2021,9,34,16,0.6875,0.0,0.0,0.0,0.125,0.0,0.1875,0.4375,0.0,0.0625,0.0,0.0625,0.4375,1.0,0.0,0.25,0.75,0.0,1.0,0.625,0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4375,0.0,0.5625
SOLEDAD,2021,9,35,20,0.55,0.05,0.05,0.0,0.3,0.0,0.05,0.5,0.0,0.05,0.05,0.0,0.4,1.0,0.0,0.2,0.8,0.0,1.0,0.35,0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.4
SOLEDAD,2021,9,36,32,0.46875,0.09375,0.0,0.0,0.375,0.0,0.0625,0.28125,0.0,0.09375,0.0,0.0,0.625,1.0,0.0,0.28125,0.71875,0.0,1.0,0.53125,0.46875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.8125
SOLEDAD,2021,10,37,30,0.5,0.26666666666666666,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.5333333333333333,0.0,0.1,0.0,0.0,0.36666666666666664,0.9,0.1,0.3,0.7,0.0,1.0,0.4666666666666667,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.0,0.8666666666666667
SOLEDAD,2021,10,38,43,0.5116279069767442,0.13953488372093023,0.023255813953488372,0.0,0.2558139534883721,0.0,0.06976744186046512,0.4883720930232558,0.0,0.09302325581395349,0.0,0.0,0.4186046511627907,1.0,0.0,0.3953488372093023,0.6046511627906976,0.0,1.0,0.5116279069767442,0.4883720930232558,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16279069767441862,0.0,0.8372093023255814
SOLEDAD,2021,10,39,48,0.6666666666666666,0.10416666666666667,0.0,0.0,0.10416666666666667,0.0,0.125,0.4583333333333333,0.0,0.020833333333333332,0.0,0.020833333333333332,0.5,0.9166666666666666,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.0,1.0,0.4583333333333333,0.5416666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22916666666666666,0.0,0.7708333333333334
SOLEDAD,2021,10,40,65,0.5076923076923077,0.15384615384615385,0.0,0.0,0.23076923076923078,0.015384615384615385,0.09230769230769231,0.4,0.0,0.046153846153846156,0.015384615384615385,0.0,0.5384615384615384,1.0,0.0,0.4153846153846154,0.5846153846153846,0.0,1.0,0.4153846153846154,0.5846153846153846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078,0.0,0.7692307692307693
SOLEDAD,2021,11,41,63,0.5238095238095238,0.15873015873015872,0.015873015873015872,0.0,0.23809523809523808,0.0,0.06349206349206349,0.42857142857142855,0.0,0.047619047619047616,0.0,0.0,0.5238095238095238,0.9682539682539683,0.031746031746031744,0.3968253968253968,0.6031746031746031,0.0,1.0,0.3968253968253968,0.6031746031746031,0.0,0.0,1.0,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.19047619047619047,0.0,0.8095238095238095
SOLEDAD,2021,11,42,60,0.4666666666666667,0.13333333333333333,0.0,0.0,0.3,0.0,0.1,0.26666666666666666,0.0,0.08333333333333333,0.0,0.05,0.6,1.0,0.0,0.31666666666666665,0.6833333333333333,0.0,1.0,0.43333333333333335,0.5666666666666667,0.0,0.0,1.0,0.0,0.0,0.9833333333333333,0.016666666666666666,0.0,0.15,0.0,0.85
