municipio,año,fecha,temp_min_C,temp_max_C,temp_media_C,latitud,longitud
JUAN DE ACOSTA,2017,2017-07-28,25.305322265625023,31.011102294921898,28.15821228027346,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-07-28,25.299283175998312,31.154185655381923,28.226734415690117,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-07-28,25.644565836588583,30.899997965494833,28.27228190104171,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-07-28,26.164880371093716,31.911920166015648,29.038400268554682,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-07-28,25.837670898437523,31.802819824218773,28.820245361328148,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-07-28,25.28645675094043,31.09214907045714,28.189302910698785,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-07-28,25.629693603515648,31.47595621744796,28.552824910481803,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-07-28,25.728112792968773,32.15743408203127,28.942773437500023,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-07-28,26.249719238281273,30.402276611328148,28.32599792480471,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-07-28,25.600641999421327,31.46880041051793,28.534721204969628,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-07-28,25.930200195312523,31.642968750000023,28.786584472656273,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-07-28,25.337762451171898,31.340295410156273,28.339028930664085,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-07-28,26.090478515625023,32.28332926432296,29.18690388997399,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-07-28,25.629693603515648,31.47595621744796,28.552824910481803,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-07-28,25.696679687500023,30.819879150390648,28.258279418945335,10.906909741834337,-74.77842447604834
SUAN,2017,2017-07-28,26.009576416015648,32.36434326171877,29.18695983886721,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-07-28,25.485040283203148,30.047113037109398,27.766076660156273,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-07-28,25.25476481119796,31.111159261067712,28.182962036132835,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-07-29,26.027490234375023,30.506219482421898,28.26685485839846,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-07-29,24.860375976562523,29.932824707031273,27.396600341796898,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-07-29,26.166864013671898,31.034020996093716,28.600442504882807,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-07-29,25.710290527343716,30.939752197265648,28.325021362304682,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-07-29,25.114434814453148,29.974938964843716,27.544686889648432,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-07-29,25.004052734375023,29.434808349609398,27.21943054199221,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-07-29,25.023787434895837,29.697540961371544,27.36066419813369,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-07-29,25.433791097005212,30.355279541015648,27.89453531901043,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-07-29,26.383325195312523,30.616052246093716,28.49968872070312,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-07-29,25.590081787109398,30.664941406250023,28.12751159667971,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-07-29,25.00359157986111,29.629570402922468,27.31658099139179,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-07-29,25.374963378906273,30.379968261718773,27.877465820312523,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-07-29,25.646447753906273,30.842614746093716,28.244531249999994,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-07-29,26.025598144531273,30.132775878906273,28.079187011718773,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-07-29,25.49716254340285,30.071681948061325,27.784422245732088,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-07-29,25.674432373046898,30.542138671875023,28.10828552246096,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-07-29,25.084375000000023,29.901452636718773,27.492913818359398,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-07-29,26.208754475911462,30.842187500000023,28.525470987955742,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-07-29,25.374963378906273,30.379968261718773,27.877465820312523,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-07-29,25.512506103515648,30.548760986328148,28.030633544921898,10.906909741834337,-74.77842447604834
SUAN,2017,2017-07-29,26.076074218750023,30.876489257812523,28.476281738281273,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-07-29,25.337030029296898,29.372308349609398,27.354669189453148,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-07-29,24.982934570312523,29.756361897786462,27.369648234049492,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-07-30,24.519403076171898,29.721551513671898,27.120477294921898,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-07-30,23.744287109375023,28.761865234375023,26.253076171875023,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-07-30,24.662011718750023,29.179132080078148,26.920571899414085,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-07-30,24.274621582031273,29.167382812500023,26.721002197265648,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-07-30,23.849908447265648,29.243707275390648,26.546807861328148,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-07-30,23.934533691406273,28.738793945312523,26.336663818359398,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-07-30,23.987179904513937,28.803599717881923,26.39538981119793,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-07-30,24.24835611979171,29.450036621093716,26.849196370442712,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-07-30,25.101129150390648,29.414331054687523,27.257730102539085,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-07-30,24.536340332031273,29.396691894531273,26.966516113281273,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-07-30,23.949390100549806,28.778519920066515,26.36395501030816,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-07-30,24.288557942708337,29.157454427083337,26.723006184895837,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-07-30,24.387109375000023,29.313623046875023,26.850366210937523,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-07-30,24.534814453125023,29.364709472656273,26.949761962890648,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-07-30,24.396286123770267,29.032256627965864,26.714271375868066,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-07-30,24.585046386718773,29.313806152343716,26.949426269531244,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-07-30,24.100549316406273,28.878839111328148,26.48969421386721,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-07-30,24.810235595703148,29.226118977864587,27.018177286783867,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-07-30,24.288557942708337,29.157454427083337,26.723006184895837,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-07-30,24.310113525390648,29.792596435546898,27.051354980468773,10.906909741834337,-74.77842447604834
SUAN,2017,2017-07-30,24.667565917968773,29.084893798828148,26.87622985839846,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-07-30,24.182336425781273,28.705255126953148,26.44379577636721,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-07-30,23.92645670572921,28.793166097005212,26.35981140136721,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-07-31,22.873376464843716,29.983850097656273,26.428613281249994,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-07-31,22.106713867187523,29.333276367187523,25.719995117187523,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-07-31,23.618951416015648,29.425653076171898,26.522302246093773,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-07-31,23.280084228515648,29.402612304687523,26.341348266601585,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-07-31,22.467980957031273,29.488122558593716,25.978051757812494,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-07-31,22.361627197265648,28.865655517578148,25.613641357421898,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-07-31,22.463661024305623,29.093245442708337,25.77845323350698,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-07-31,22.816176350911462,29.815413411458337,26.3157948811849,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-07-31,23.795098876953148,29.354760742187523,26.574929809570335,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-07-31,22.989343261718773,30.015100097656273,26.502221679687523,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-07-31,22.399904152199156,29.037384711371544,25.71864443178535,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-07-31,22.693963623046898,29.75391031901046,26.223936971028678,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-07-31,23.127770996093716,29.753869628906273,26.440820312499994,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-07-31,22.908471679687523,29.620019531250023,26.264245605468773,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-07-31,22.971230513961302,29.236277940538116,26.10375422724971,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-07-31,22.985833740234398,29.913354492187523,26.44959411621096,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-07-31,22.654931640625023,29.260827636718773,25.957879638671898,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-07-31,23.702223714192712,29.368208821614587,26.53521626790365,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-07-31,22.693963623046898,29.75391031901046,26.223936971028678,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-07-31,22.994714355468773,30.044763183593716,26.519738769531244,10.906909741834337,-74.77842447604834
SUAN,2017,2017-07-31,23.692620849609398,29.324212646484398,26.508416748046898,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-07-31,22.673577880859398,28.658990478515648,25.666284179687523,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-07-31,22.374424235026083,29.153253173828148,25.763838704427116,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-08-01,24.368890380859398,30.000054931640648,27.184472656250023,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-08-01,23.742272949218773,29.293450927734398,26.517861938476585,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-08-01,24.748590087890648,29.843377685546898,27.295983886718773,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-08-01,24.357781982421898,29.801812744140648,27.079797363281273,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-08-01,23.718865966796898,29.498986816406273,26.608926391601585,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-08-01,23.945886230468773,29.201043701171898,26.573464965820335,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-08-01,23.992462836371544,29.308546956380212,26.650504896375878,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-08-01,24.16016031901046,29.808740234375023,26.98445027669274,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-08-01,25.143945312500023,29.612512207031273,27.378228759765648,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-08-01,24.529595947265648,29.970758056640648,27.250177001953148,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-08-01,23.956088143807904,29.271454535590294,26.6137713396991,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-08-01,24.283787027994833,29.711897786458337,26.997842407226585,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-08-01,24.427697753906273,29.922692871093716,27.175195312499994,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-08-01,24.387292480468773,29.635888671875023,27.011590576171898,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-08-01,24.412665020978068,29.44696112738717,26.92981307418262,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-08-01,24.579492187500023,29.871484375000023,27.225488281250023,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-08-01,24.101586914062523,29.419824218750023,26.760705566406273,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-08-01,24.881178792317712,29.727980550130212,27.304579671223962,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-08-01,24.283787027994833,29.711897786458337,26.997842407226585,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-08-01,24.182122802734398,30.055749511718773,27.118936157226585,10.906909741834337,-74.77842447604834
SUAN,2017,2017-08-01,24.751000976562523,29.728051757812523,27.239526367187523,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-08-01,23.727746582031273,29.037133789062523,26.382440185546898,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-08-01,23.929915364583337,29.304772949218773,26.617344156901055,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-08-02,25.860864257812523,29.802880859375023,27.831872558593773,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-08-02,23.831689453125023,29.458062744140648,26.644876098632835,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-08-02,24.640344238281273,30.883905029296898,27.762124633789085,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-08-02,24.254937744140648,30.794641113281273,27.52478942871096,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-08-02,24.965997314453148,29.308343505859398,27.137170410156273,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-08-02,24.267297363281273,29.679650878906273,26.973474121093773,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-08-02,24.22649197048611,29.696425374348962,26.961458672417535,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-08-02,24.998752848307333,29.737105305989644,27.36792907714849,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-08-02,24.948144531250023,30.844079589843716,27.89611206054687,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-08-02,24.612145996093716,30.149835205078148,27.380990600585932,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-08-02,24.20719355830437,29.670970323350673,26.93908194082752,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-08-02,24.369663492838583,29.884088134765648,27.126875813802116,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-08-02,24.412500000000023,30.497827148437523,27.455163574218773,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-08-02,25.863916015625023,29.442407226562523,27.653161621093773,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-08-02,24.486341236255782,30.10443183051217,27.295386533383976,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-08-02,24.665155029296898,30.044366455078148,27.354760742187523,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-08-02,24.284387207031273,29.772790527343716,27.028588867187494,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-08-02,24.746382649739644,30.821384684244833,27.78388366699224,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-08-02,24.369663492838583,29.884088134765648,27.126875813802116,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-08-02,25.365106201171898,29.858605957031273,27.611856079101585,10.906909741834337,-74.77842447604834
SUAN,2017,2017-08-02,24.650659179687523,30.736169433593716,27.69341430664062,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-08-02,25.275994873046898,29.094781494140648,27.185388183593773,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-08-02,24.127791341145837,29.636834716796898,26.882313028971367,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-08-03,26.161767578125023,30.901666259765648,28.531716918945335,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-08-03,24.597192382812523,31.184960937500023,27.891076660156273,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-08-03,25.287408447265648,32.37648925781252,28.831948852539085,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-08-03,24.872888183593716,32.21987304687502,28.54638061523437,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-08-03,25.215966796875023,30.310205078125023,27.763085937500023,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-08-03,24.871789550781273,31.473016357421898,28.172402954101585,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-08-03,24.854001193576437,31.541772460937523,28.19788682725698,10.635031161141915,-75.15402741021481
